Company,Best profit,Profit cumulee,TP optimal,SL optimal,levier optimal,dureeMax optimal,montantInvestit optimal,perfNormalisee optimal,NB trades,NB TP reached,NB SL reached,NB Duree max reached,TP values,SL values,levier values,Duree max values,montantInvestit values,perfNormalisee values,Date
ventasInc,0.159,49.27,90,6,1,2,1000,0,31,22,0,9,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
simonPropertyGroupInc,0.159,65.11,50,9,1,2,1000,0,41,36,0,5,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
publicStorage,0.158,67.8,100,4,1,4,1000,10,43,33,2,8,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
broadridgeFinancialSolutions,0.156,60.73,100,3,1,2,1000,30,39,35,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
broadcomInc,0.155,46.55,100,6,1,2,1000,50,30,28,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
qualcommIncorporated,0.153,61.32,80,4,1,4,1000,10,40,39,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
wRBerkleyCorporation,0.151,49.97,100,3,1,3,1000,0,33,33,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
packagingCorporationOfAmeric,0.145,36.25,100,11,1,4,1000,10,25,22,0,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
motorolaSolutionsInc,0.137,35.58,100,10,1,4,1000,0,26,24,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
marshMclennanCompaniesInc,0.137,54.86,100,3,1,4,1000,10,40,36,1,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
deutscheBoerseAgN,0.136,28.51,100,7,1,4,1000,60,21,11,0,10,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
marathonPetroleumCorporation,0.136,39.5,100,7,1,2,1000,10,29,26,0,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
hcaHealthcareInc,0.136,20.42,70,4,1,3,1000,0,15,14,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
nrgEnergyInc,0.136,51.64,100,7,1,3,1000,50,38,36,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cocaColaEuropacificPartners,0.135,54.08,100,6,1,4,1000,20,40,33,0,7,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
klaCorporation,0.132,54.14,80,5,1,3,1000,40,41,37,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
wecEnergyGroupInc,0.13,66.06,70,3,1,4,1000,20,51,47,2,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
monolithicPowerSystemsInc,0.127,21.63,70,5,1,3,1000,0,17,17,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
carrierGlobalCorporation,0.126,13.86,100,4,1,2,1000,0,11,11,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cfIndustriesHoldingsInc,0.125,56.14,100,12,1,4,1000,50,45,44,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
americanExpressCompany,0.118,40.1,100,4,1,3,1000,10,34,32,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
sterisPlcIreland,0.118,47.3,100,6,1,4,1000,20,40,38,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cortevaInc,0.116,13.91,100,5,1,3,1000,20,12,12,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
allstateCorporationThe,0.116,51.25,100,7,1,4,1000,20,44,40,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
hasbroInc,0.115,68.71,90,6,1,4,1000,50,60,53,0,7,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
vulcanMaterialsCompanyHoldi,0.113,45.35,100,6,1,3,1000,0,40,40,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
hubbellInc,0.112,39.35,100,5,1,4,1000,0,35,32,1,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
expeditorsInternationalOfWas,0.11,30.81,80,5,1,4,1000,40,28,26,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
carrefour,0.11,9.93,20,5,1,1,1000,0,9,6,0,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lennoxInternationalInc,0.108,32.31,100,4,1,3,1000,0,30,29,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
equinixInc,0.107,13.93,100,4,1,4,1000,0,13,12,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
oneok,0.106,39.4,100,6,1,4,1000,0,37,27,0,10,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
baxterInternationalInc,0.106,33.98,90,4,1,3,1000,0,32,30,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
medtronicPlc,0.106,52.06,80,2,1,4,1000,20,49,47,1,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
microchipTechnologyIncorporat,0.105,47.33,100,7,1,4,1000,10,45,40,0,5,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
norfolkSouthernCorporation,0.105,37.68,100,6,1,3,1000,10,36,33,0,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
poolCorporation,0.103,43.27,100,5,1,3,1000,10,42,41,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
nordsonCorporation,0.101,37.48,100,8,1,4,1000,0,37,37,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
hannoverRueckSeNaON,0.1,20.03,40,9,1,4,1000,40,20,12,0,8,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
eastmanChemicalCompany,0.098,32.44,100,4,1,1,1000,0,33,25,0,8,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
oneokInc,0.098,36.44,100,6,1,4,1000,0,37,27,0,10,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
caterpillarInc,0.098,41.28,100,6,1,3,1000,10,42,35,0,7,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
ciscoSystemsInc,0.096,38.21,80,5,1,4,1000,50,40,35,0,5,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
csxCorporation,0.095,28.38,80,5,1,2,1000,10,30,29,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
morganStanley,0.094,50.82,80,13,1,4,1000,30,54,50,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
apaCorporation,0.094,40.36,90,7,1,4,1000,30,43,41,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
britishAmericanTobacco,0.094,22.5,50,4,1,1,1000,0,24,13,0,11,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
henkelAgCoKgaaI,0.091,15.41,100,5,1,4,1000,30,17,7,0,10,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
eogResourcesInc,0.09,40.32,100,13,1,4,1000,30,45,44,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dbaSempra,0.09,33.14,70,6,1,3,1000,10,37,33,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
kinderMorganInc,0.09,35.07,60,5,1,3,1000,20,39,32,0,7,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
eliLillyAndCompany,0.089,38.09,90,6,1,4,1000,0,43,37,0,6,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
kellanova,0.089,34.61,60,5,1,3,1000,10,39,35,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
wynnResortsLimited,0.084,20.94,50,7,1,2,1000,30,25,22,0,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
truistFinancialCorporation,0.082,40.01,50,7,1,4,1000,0,49,45,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
loweSCompaniesInc,0.081,37.18,100,5,1,4,1000,30,46,44,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
infineonTechnologiesAgN,0.08,11.24,100,3,1,4,1000,80,14,12,2,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dominionEnergyInc,0.08,35.34,100,11,1,3,1000,10,44,28,0,16,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
centerpointEnergyIncHoldin,0.08,31.88,60,4,1,4,1000,0,40,35,1,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
principalFinancialGroupInc,0.079,28.61,80,6,1,3,1000,20,36,29,1,6,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
northernTrustCorporation,0.079,33.1,70,7,1,4,1000,20,42,39,0,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
jackHenryAssociatesInc,0.077,27.83,100,3,1,2,1000,0,36,34,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
unitedRentalsInc,0.074,5.89,100,3,1,1,1000,0,8,8,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
abbottLaboratories,0.074,44.46,90,5,1,4,1000,50,60,55,1,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
sherwinWilliamsCompanyThe,0.073,37.09,100,4,1,4,1000,10,51,49,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
nasdaqInc,0.071,14.83,100,6,1,4,1000,0,21,20,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
targetCorporation,0.07,37.97,100,9,1,4,1000,70,54,50,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
rioTintoPlc,0.069,15.86,20,5,1,2,1000,0,23,19,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
totalEnergies,0.068,17.12,20,4,1,3,1000,0,25,24,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
deltaAirLinesInc,0.067,8.65,100,4,1,4,1000,10,13,12,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dollarGeneralCorporation,0.066,15.23,100,4,1,4,1000,0,23,23,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
eatonCorporationPlc,0.066,27.07,100,5,1,4,1000,0,41,36,1,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
diamondbackEnergyInc,0.065,9.08,30,11,1,4,1000,0,14,14,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
evergyInc,0.065,17.49,100,6,1,4,1000,0,27,19,0,8,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dominoSPizzaInc,0.065,20.02,50,4,1,3,1000,10,31,29,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
internationalPaperCompany,0.063,31.39,100,3,1,1,1000,30,50,35,1,14,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
theBankOfNewYorkMellonCor,0.061,30.9,90,13,1,1,1000,40,51,45,0,6,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
target,0.059,32.02,100,9,1,4,1000,70,54,50,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
prudentialFinancialInc,0.058,19.56,100,2,1,4,1000,10,34,25,7,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
goldmanSachsGroupIncThe,0.056,22.49,80,11,1,3,1000,0,40,39,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
pncFinancialServicesGroupI,0.056,21.83,100,6,1,1,1000,0,39,29,0,10,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
citigroupInc,0.054,22.71,100,3,1,3,1000,10,42,37,2,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
atmosEnergyCorporation,0.052,19.73,40,3,1,4,1000,10,38,36,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
msciInc,0.052,10.88,100,4,1,3,1000,10,21,21,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
hpInc,0.051,24.65,100,5,1,2,1000,40,48,42,0,6,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
kkrCoInc,0.05,12.95,100,8,1,3,1000,30,26,19,0,7,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cdwCorporation,0.049,11.37,100,4,1,1,1000,0,23,23,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
huntingtonIngallsIndustries,0.049,9.8,100,4,1,2,1000,10,20,18,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
paramountGlobal,0.049,17.01,100,5,1,2,1000,30,35,31,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
xcelEnergyInc,0.047,18.74,100,6,1,3,1000,10,40,26,0,14,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cardinalHealthInc,0.046,19.27,50,5,1,4,1000,20,42,40,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
tRowePriceGroupInc,0.045,14.76,50,4,1,2,1000,0,33,32,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
marketaxessHoldingsInc,0.043,15.58,100,6,1,1,1000,0,36,36,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
texasInstrumentsIncorporated,0.043,19.85,90,6,1,2,1000,20,46,40,0,6,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
bungeLimited,0.042,21.81,100,8,1,3,1000,20,52,46,0,6,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
healthpeakPropertiesInc,0.042,18.68,60,3,1,4,1000,10,45,38,6,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
jBHuntTransportServicesI,0.04,14.52,100,6,1,3,1000,0,36,36,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
dassaultSystemes,0.039,4.63,40,3,1,1,1000,40,12,11,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
archerDanielsMidlandCompany,0.036,11.39,100,5,1,4,1000,0,32,28,1,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
cencoraInc,0.034,13.97,100,8,1,4,1000,10,41,39,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
publicisGroupeSa,0.034,3.07,20,2,1,2,1000,10,9,8,1,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
ralphLaurenCorporation,0.034,12.85,100,5,1,3,1000,30,38,37,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
republicServicesInc,0.033,12.82,100,2,1,3,1000,10,39,33,3,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lockheedMartinCorporation,0.032,12.88,90,4,1,4,1000,0,40,31,0,9,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
bioTechneCorp,0.031,8.73,100,4,1,3,1000,10,28,28,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
coterraEnergyInc,0.03,12.57,90,7,1,2,1000,20,42,39,0,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
chubbLimited,0.028,10.32,100,4,1,2,1000,10,37,31,0,6,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
bectonDickinsonAndCompany,0.027,11.65,90,2,1,4,1000,20,43,41,2,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
gskPlc,0.027,15.02,60,2,1,1,1000,20,55,25,0,30,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
fifthThirdBancorp,0.027,5.6,70,4,1,2,1000,0,21,19,1,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
intercontinentalExchangeInc,0.026,5.7,100,3,1,4,1000,10,22,20,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
abbvieInc,0.026,5.64,100,3,1,4,1000,10,22,16,3,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
tractorSupplyCompany,0.025,3.99,80,5,1,4,1000,0,16,16,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
lindePlc,0.025,10.55,100,5,1,4,1000,10,43,39,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
constellationBrandsInc,0.023,4.99,100,6,1,4,1000,50,22,21,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
skyworksSolutionsInc,0.023,5.41,100,7,1,2,1000,40,24,22,0,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
theHersheyCompany,0.022,13.98,100,3,1,2,1000,40,63,50,2,11,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
theKraftHeinzCompany,0.02,4.43,90,9,1,4,1000,0,22,17,0,5,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
jacobsSolutionsInc,0.02,2.03,100,4,1,1,1000,0,10,10,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
constellationEnergyCorporatio,0.02,1.23,100,4,1,1,1000,0,6,6,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
legalAndGeneral,0.019,2.49,30,8,1,1,1000,0,13,9,0,4,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
invitationHomesInc,0.019,1.94,100,1,1,1,1000,0,10,6,1,3,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
fidelityNationalInformationS,0.019,8.28,100,7,1,4,1000,0,43,40,1,2,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
appliedMaterialsInc,0.018,5.49,60,5,1,4,1000,20,30,30,0,0,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
brownBrownInc,0.018,5.18,100,7,1,3,1000,0,29,28,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
strykerCorporation,0.017,4.53,100,4,1,4,1000,40,27,26,0,1,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
johnsonJohnson,0.017,4.41,100,3,1,3,1000,0,26,19,0,7,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
phillips66,0.017,3.64,100,5,1,4,1000,0,21,16,0,5,"range(0, 101, 10)","range(1, 15)","[1, 2, 5]","range(1, 5)","range(1000, 1001, 500)","range(0, 100, 10)",2025-06-28
